rank,score,team_name,kaggle_usernames,last_submission,submission_count
5161,396.2,"Infy ",infydes,2026-08-09 20:48:09,2
5162,396.1,"luoqiuy",luo912,2026-08-04 10:46:04,2
5163,395.3,"Vladislav Kartashov",phoenix0501,2026-08-24 14:20:31,2
5164,394.9,"CodeZee",codewithzaeem,2026-08-09 19:50:49,2
5165,394.5,"Krunal.ix",krunalix,2026-08-12 07:06:58,1
5166,394.3,"Muhammad Fayaz Khan",mfayazkhan,2026-08-08 06:36:02,2
5167,394.2,"Hsyn Kskn",hsynkskn,2026-08-24 06:36:14,2
5168,394.1,"Kawish Hassan",kawishhassan,2026-08-05 16:51:03,2
5169,393.7,"Miguel Angel Rodriguez Fonseca",miguelangelrodriguez,2026-08-07 03:55:38,2
5170,393.7,"jeremyllll",jeremyllll,2026-08-12 03:30:26,2
5171,393.5,"Arum Puri ",arumpuri,2026-08-18 14:03:33,2
5172,393.2,"Vansh Visariya",vanshvisariya,2026-08-10 09:00:11,2
5173,393.2,"Amalio Gomez",amaliogomez,2026-08-04 22:07:16,1
5174,393.2,"Made a Beautiful Bouquet",zaiwubian,2026-08-24 01:07:50,2
5175,393.1,"Amir Y. Sajjadi",amirysajjadi,2026-08-05 23:56:26,1
5176,393.0,"Arthur Baygildin",arthurbaygildin,2026-08-17 10:06:55,1
5177,393.0,"Pavani2325",pavani2325,2026-08-08 10:00:56,2
5178,392.8,"Light In",lightin45,2026-08-22 19:18:51,2
5179,392.5,"Geethika Sandireddy",geethikasandireddy,2026-08-15 07:04:31,2
5180,392.5,"appu2431",appu2431,2026-08-11 15:56:41,2
5181,392.2,"Michael Pollind",mpollind,2026-08-24 23:21:07,2
5182,392.1,"sarthak gupta1303",sarthakgupta1303,sathviktummalapenta,2026-08-05 11:01:04,2
5183,391.9,"SimonAx",simonaxel,2026-08-10 09:41:59,2
5184,391.3,"Dewakaran",dewakaran,2026-08-22 05:34:35,1
5185,391.0,"Divyansh82Raj",divyansh82raj,2026-08-04 15:01:28,2
5186,390.9,"Kinance",kinance,2026-08-25 04:58:32,1
5187,390.8,"Iam Intolerable",iamintolerable,2026-08-06 07:48:28,2
5188,390.4,"taqnik",taqnik,2026-08-08 11:54:39,2
5189,390.3,"DILIP BAVISKAR",dilipbdilipb,2026-08-24 13:42:23,2
5190,390.3,"Earth",earthearth,2026-08-15 10:54:03,2
5191,390.2,"Kai Leisten",kaileisten,2026-08-16 10:19:42,2
5192,390.2,"Paula Jimenez",paulajimenez,2026-08-22 16:18:37,2
5193,390.1,"Nishanth Rajan",nishanthrajandev,2026-08-02 03:25:35,2
5194,390.0,"Huỳnh Nguyễn Trọng Tín",tnhunhnguyntrng,2026-08-06 06:23:40,2
5195,389.9,"LuisMV8",luismv8,2026-08-18 16:28:42,2
5196,389.9,"Arnab Mallick",arnabmallick24,2026-08-04 02:41:48,2
5197,389.7,"Adhar Chaudhari 07",adharchaudhari07,2026-08-09 08:13:35,2
5198,389.6,"Shivam Kashyap",shiyan0090,2026-08-04 05:28:03,1
5199,389.5,"Sonu kumar",sonukumar9142,2026-08-24 05:18:49,2
5200,389.5,"Román Eliezer Pérez Ríos",perezrios,2026-08-23 05:47:43,2
5201,389.0,"Dip Biswas",dipjacobiswas,2026-08-07 04:35:56,2
5202,388.9,"AAYUSHMAAN SINHA",aayushmaansinha,2026-08-25 02:43:00,2
5203,388.7,"Abhishek Mishra",abhishekmishra23,2026-08-10 10:09:30,2
5204,388.6,"lixinglong ye",lixinglongye,2026-08-22 07:44:43,2
5205,388.4,"Alessandro Mermali",alessandromermali,2026-08-06 20:52:35,2
5206,388.4,"Kian Maghsoodi",kizmodo,2026-08-20 23:01:51,2
5207,388.2,"Sahrul Adicandra",sahruladicandra,2026-08-11 04:06:08,2
5208,388.0,"yu9824",yu9824,2026-08-23 21:19:43,1
5209,387.2,"Ben Cheng",benczb,2026-08-17 18:39:38,2
5210,387.2,"Stefano Ciaci",stefanovcciaci,2026-08-16 14:47:29,2
5211,386.9,"Praveen Kumar",pankajrepswal,2026-08-20 18:38:24,2
5212,386.1,"ankit8924praj",ankit8924praj,2026-08-14 15:43:56,2
5213,386.1,"cshara",cshara,2026-08-06 08:41:16,2
5214,385.7,"Banarto",banarto,2026-08-13 07:49:16,1
5215,385.3,"Arooba Hanif",aroobahanif,2026-08-05 07:24:53,2
5216,385.0,"Sumaiya",ayeshasummaiyya,2026-08-09 07:00:50,2
5217,384.8,"bhavnachavda21",bhavnachavda21,2026-08-25 03:42:38,2
5218,384.5,"Dhinesh",dhineshwarrs,2026-08-09 08:39:37,2
5219,384.5,"BANKAI",igors97,2026-08-16 15:24:28,2
5220,383.9,"Handre Bezuidenhout",handrebezuidenhout,2026-08-04 23:27:08,2
5221,383.7,"David Tilman",davidtilman,2026-08-12 18:56:13,2
5222,383.7,"Ali Abbas Baig",aliabbasbaig,2026-08-10 03:42:41,2
5223,383.5,"Jonathan Saina",jonathansaina,2026-08-16 14:48:56,2
5224,383.4,"Pavle Skoric",pavleskoric,2026-08-21 21:34:32,1
5225,383.3,"Middle",aydagul,2026-08-25 04:23:09,2
5226,383.2,"Shudipto Trafder",iamsdt,2026-08-04 19:25:24,1
5227,382.6,"Korvi sai kumar",korvisaikumar,2026-08-13 08:02:21,1
5228,382.5,"mr moradi1",mrmoradi1,2026-08-18 14:31:26,1
5229,381.7,"[Deleted] d9d74cbb-c76e-4fbb-a4bf-35e25b48627d",del=c21e6a8a03ad3b3c,2026-08-08 16:00:16,2
5230,381.1,"chosunghwan",chosunghwan,2026-08-06 03:52:24,1
5231,381.0,"Wizard_King",anshumanrayy,2026-08-06 19:35:41,2
5232,380.9,"Josaphat Adjele",josaphatadjele,2026-08-10 14:56:45,2
5233,380.6,"Masha Mashallah",mashamashallah,2026-08-12 14:01:15,1
5234,380.3,"sakshitantak",sakshitantak,2026-08-08 05:16:32,2
5235,379.8,"Kateryna Dudko",dudkiina,2026-08-18 12:30:35,1
5236,379.8,"Kaaleedass Manoharan",kaaleedassmanoharan,2026-08-08 16:52:19,2
5237,379.6,"Wzjj98",wzjj98,2026-08-06 19:31:39,1
5238,379.5,"mostafa69ca",mostafa69ca,2026-08-06 05:03:43,1
5239,379.1,"Teja Pattem",tejapattem,2026-08-07 10:42:44,2
5240,379.1,"Kandregula V S S V P Krishna Murthy",kkandregula,2026-08-08 15:29:35,2
5241,379.0,"SarsaShen",sarsashen,2026-08-05 07:12:00,2
5242,378.8,"Nefise Aybar",nefiseaybar,2026-08-04 12:37:29,2
5243,378.7,"umair zia",aimerscoding,2026-08-24 17:47:41,2
5244,378.3,"Rustamdurdyyev",rustamdurdyyev,2026-08-24 17:52:46,2
5245,378.1,"Juvenal Pedro Baptista",juvenalpedrobaptista,2026-08-16 14:58:40,2
5246,377.7,"nbarlow",nickbarlow,2026-08-12 20:01:08,2
5247,377.7,"Giovanni Colpani",giovannicolpani,2026-08-22 17:02:37,2
5248,377.6,"Yusuf Yemez",yusufyemez,2026-08-06 06:51:07,1
5249,377.3,"soulasin",soulasin,2026-08-07 14:32:26,2
5250,377.2,"I wanna Die",chrisopherjoshy,2026-08-18 18:28:29,2
5251,377.1,"Dai Dai",jumpingdaidai,2026-08-24 16:43:19,2
5252,376.0,"Abhay Upadhyay",abhay18s,2026-08-08 18:05:54,2
5253,376.0,"majj",m313786372,2026-08-11 03:07:46,2
5254,375.9,"Pavan Desai",pavancdesai,2026-08-10 16:29:20,2
5255,375.9,"Soham",soham308,2026-08-18 11:28:07,2
5256,375.7,"Sparsh",sparshsinha24,2026-08-22 01:48:51,2
5257,375.4,"Heng Yu",megalobox1,2026-08-18 06:30:56,1
5258,375.3,"kawhi0.0",kawhi00,2026-08-18 17:53:51,1
5259,375.1,"Thịnh Nguyễn Chí Tiến",thnhnguynchtin,2026-08-08 01:49:40,2
5260,374.9,"Lonnie",lonnieqin,2026-08-24 14:12:47,2
5261,374.8,"Yooraj Gole",yoorajgole,2026-08-13 18:10:17,1
5262,374.5,"kiyo",kiyohiro,2026-08-24 03:36:11,2
5263,374.3,"MiguelS",lordm758,2026-08-07 15:25:29,2
5264,374.1,"Horizonx30",horizonx30,2026-08-09 18:06:56,2
5265,373.9,"Harsh Katara",harshkatara,2026-08-05 06:51:14,1
5266,373.9,"Arijit Raj",arijitraj02,2026-08-06 08:23:14,2
5267,373.8,"Itsside_jay",itssidejay,2026-08-07 11:46:48,1
5268,373.5,"DivyanshAgg",divyanshagg,2026-08-23 11:33:52,2
5269,373.0,"duong nguyen",duongnguyen161,2026-08-20 14:51:38,1
5270,372.4,"Aswin Ramanathan",aswinramanathan,2026-08-17 16:17:38,1
5271,372.4,"Akarsh kumar shukla",akarshkumarshukla,2026-08-18 20:38:35,1
5272,372.4,"Tạ Minh Lễ",tminhl,2026-08-04 06:46:45,2
5273,372.3,"Muhammad Agam Febryan",muhammadagamfebryan,2026-08-25 04:22:57,2
5274,371.8,"Muneera Mahjabeen",muneeramahjabeen,2026-08-12 20:16:59,2
5275,371.8,"Offenders",karthicchockalingams,shakil2411,shehnaaz01,2026-08-24 15:23:52,1
5276,371.7,"Tanjim Ahmed Kingshu",tanjimahmedkingshu,2026-08-02 07:05:52,2
5277,371.4,"Ruchita Yadav",ruchitayadav20,2026-08-13 18:09:54,2
5278,371.1,"phantom of shubh",shubhamkumar123490,2026-08-11 07:54:46,1
5279,371.0,"Vijay Krishna Lanka",vijaykrishnalanka,2026-08-20 02:46:14,1
5280,370.9,"Matthew Souza Chong",matthewsouzachong,2026-08-11 05:58:50,2
5281,370.4,"Preetham Prasanna",preethamprasanna,2026-08-22 06:00:55,1
5282,370.2,"PincheCabrón",pinchecabrn,2026-08-17 17:34:01,2
5283,370.0,"Ikhbar",ikhbar,2026-08-05 09:50:57,2
5284,369.5,"Leon Lum",leonlum,2026-08-20 14:58:27,2
5285,369.5,"Hasan Taşkın",hasantaskin,2026-08-24 19:36:02,2
5286,369.5,"Ayush Bhadauria",ayushbhadauria50,2026-08-19 11:11:51,2
5287,369.2,"Dillen Perumal",dxllen,2026-08-18 14:35:47,2
5288,369.0,"Pai",rajathrpai,2026-08-07 22:06:33,1
5289,368.9,"Ivan Kevin Garcia Hernandez",jedilgh,2026-08-17 19:25:34,2
5290,368.4,"Ishwar Rathod",ishwarrathodofficial,2026-08-06 03:29:27,2
5291,368.4,"Pikachu",arpankumarsinha,phantomboy69,subhojitpaul2006,2026-08-05 14:52:15,2
5292,368.4,"Shreyash Suryawanshi",shreyashsuryawanshi,2026-08-05 07:34:10,2
5293,368.2,"codefusiondu",codefusiondu,2026-08-06 04:53:25,2
5294,368.0,"Krish Singh",krishsingh2283,2026-08-05 16:11:00,2
5295,367.8,"JIVRAJ SINGH",jivrajsingh,2026-08-13 16:54:51,2
5296,367.4,"Nononoi",nononoi,2026-08-21 07:18:02,1
5297,367.2,"Ethan Higgins",ethanhigginz,2026-07-31 02:25:21,2
5298,367.2,"DARSHAN A",ad12345kag,2026-08-11 18:02:26,2
5299,366.9,"Eren Tekin",erennntkn,2026-08-22 10:01:53,2
5300,366.8,"Yubraj Sigdel",yubraj11,2026-08-24 15:45:56,1
5301,366.7,"Owen M Kelley",owenmkelley,2026-08-10 00:53:11,2
5302,366.6,"Thorlapati Nikhil",thorlapatinikhil,2026-08-11 19:11:09,2
5303,366.6,"Esther Usman",estherusman,2026-08-20 20:52:36,2
5304,366.6,"Satoshi_SsSs",satoshissss,2026-08-24 04:38:15,1
5305,366.5,"Manuel lasarte León",manuellasarte,2026-08-24 18:37:48,2
5306,366.3,"Poorvi Shetty",poorvishetty1,2026-08-20 05:06:12,2
5307,366.3,"Adarsh Mukundan",aadarshmukundan,2026-08-07 17:12:28,1
5308,366.2,"Nana Hung",nanahung,2026-08-23 02:17:34,2
5309,366.2,"adrian purnama",adrianpurnama,2026-08-10 10:50:45,1
5310,365.9,"Chiziterem Eze",chiziteremeze,2026-08-11 12:20:48,2
5311,365.5,"Triet Ho",trietho247,2026-08-07 07:27:33,2
5312,365.1,"zhenf Liu",zhenfliu,2026-08-11 07:51:06,2
5313,365.0,"Rudra070311",rudra070311,2026-08-11 17:06:39,2
5314,364.6,"Hakkı selim Ak",hakkselimak,2026-08-07 17:06:03,1
5315,364.2,"Duy Trần",duyqtrn,2026-08-04 08:23:27,1
5316,364.1,"Ctrl+Code",jayashankar369085,parnikasm,2026-08-12 15:22:04,1
5317,364.0,"Vedika_",lighjt,2026-08-11 18:28:09,1
5318,364.0,"Beny Pratama Putra",benypratamaputra,2026-08-12 16:18:20,2
5319,363.9,"NikunjMakhija_",nikunjmak,2026-08-19 13:01:57,2
5320,363.8,"Shlok_Sharma0001",shloksharma0001,2026-08-19 09:31:48,2
5321,363.8,"anton leyn",antonleyn,2026-08-21 14:03:33,2
5322,363.1,"danielle Ange",danielleange,2026-08-12 16:26:03,2
5323,362.6,"Justin Eight",justineight,2026-08-21 10:00:57,2
5324,362.5,"JoangHZ",joanghz,2026-08-21 09:18:57,2
5325,362.3,"Ismael Omar Leonidas Hurtado Vargas",ihurtadov,2026-08-04 00:07:01,1
5326,361.9,"Punit Pritam Mohanty",punitpritammohanty,2026-08-11 06:21:03,2
5327,361.9,"Ronel maamoc",ronelmaamoc,2026-08-24 07:10:57,2
5328,361.9,"GAURAV PARKHEDKAR",gauravparkhedkar,2026-08-01 07:00:23,2
5329,361.6,"Luke Enness",lukeenness,2026-08-24 00:00:30,2
5330,361.3,"ADV",shuntianjiang,2026-08-23 13:28:56,1
5331,361.3,"Shashank Raj",ssr6156,2026-08-06 14:27:00,2
5332,360.8,"vasujain7",vasujain7,2026-08-20 17:02:08,2
5333,360.4,"Arjun Dhillon",arjundhillon07,2026-08-19 15:15:57,2
5334,360.4,"renmin517",renmin517,2026-08-17 07:31:19,2
5335,360.1,"mureee",hosyan3279,mureee54,2026-08-24 13:38:37,2
5336,360.0,"Bingos",bingos,2026-08-05 11:43:07,2
5337,359.9,"L3MG",lemgyy,2026-08-16 21:17:06,2
5338,359.9,"rkeshwani",rkeshwani,2026-08-07 16:17:49,2
5339,359.8,"Abhay sarkar",abhaysarkarai,2026-08-05 14:40:05,1
5340,359.3,"Bill Xu",billll,2026-08-24 04:57:21,2
5341,359.2,"Abdulrahman AlAsali",abdulrahmanalasali,2026-08-05 13:20:41,1
5342,359.2,"Vishnu Vardhan Dumpala",vishnuvardhandumpala,2026-08-05 18:17:30,1
5343,359.0,"Dev Monk",devmonk63,2026-08-22 20:12:00,1
5344,358.4,"Irabala",irabala1,2026-08-24 04:59:39,2
5345,358.1,"Sanchit Jain",sanchit1609,2026-08-05 05:58:55,2
5346,357.6,"Lakshya Sharma",lakshyasharma007,2026-08-16 06:01:34,2
5347,357.6,"Leonid Kozinkin",leon7archer,2026-08-23 17:59:29,1
5348,357.5,"AnkitRaj4004",ankitraj4004,2026-08-23 13:17:37,2
5349,357.4,"xia0910",xia0910,2026-08-08 11:03:21,2
5350,357.0,"yang zhang",zhang1221ai,2026-08-23 13:48:50,2
5351,356.7,"Filip Chladek",filipchladek,2026-08-17 13:37:38,2
5352,355.8,"Hyezir4",hyezir4,2026-08-10 08:36:47,2
5353,355.7,"lnssan",lukanilssandmayr,2026-08-20 13:05:18,2
5354,355.5,"James Hu",cnjameshu,2026-08-23 17:50:28,1
5355,355.3,"Dev MCP",nishant2905,2026-08-04 12:59:09,1
5356,354.6,"Williamtime",williamtime,2026-08-17 03:11:34,2
5357,354.0,"Raja Sai Vardhan",rajasaivardhan,2026-08-09 08:19:22,2
5358,353.9,"Siyam Molla",siyammolla,2026-08-21 11:40:13,2
5359,353.9,"Jayanth Kumar D",jayanthkumard,2026-08-06 13:36:46,2
5360,353.7,"Aditya #3",a0x1ab,2026-08-09 06:29:48,1
5361,353.4,"Yanshaoo2026",yanshaoo2026,2026-08-19 08:40:17,1
5362,353.1,"ulaş özen",ulazen,2026-08-05 19:49:16,2
5363,353.0,"Manav2805",manav2805,2026-08-04 09:25:08,2
5364,352.9,"Rishoban Y",rishoban,2026-08-07 13:46:37,1
5365,352.5,"Kembang Melon",wajawaja,2026-08-24 05:03:44,1
5366,352.5,"Sintu Verma",sintuverma,2026-08-09 05:44:56,2
5367,352.3,"Charfarmers",rahuladhi,2026-08-23 16:02:11,1
5368,352.2,"BitxWolf",bitxwolf,2026-08-22 19:06:48,2
5369,352.2,"AdriMonFer",adrimonfer,2026-08-19 20:43:58,2
5370,351.5,"PLLZ",pllzzz,2026-08-17 01:11:41,2
5371,351.5,"RonTroy",rontroy,2026-08-13 04:46:15,2
5372,351.3,"Alan_Nasibullin",asdasdsadasdsasdasd,2026-08-24 00:43:14,2
5373,350.9,"SL",xndr007,2026-08-13 01:50:18,2
5374,350.7,"Fivingone",fivingone,2026-08-03 03:47:43,2
5375,350.6,"Ming Myung",vanhaminhquan,2026-08-24 05:12:56,2
5376,350.6,"Adarsh Yadav",adarsh12yadav,2026-08-21 16:34:37,1
5377,350.4,"Haha Farming",akshitharamesh,harinir1423,2026-08-07 14:38:04,1
5378,350.0,"Bharat Kumar0925",bharatkumar0925,2026-08-10 08:58:47,2
5379,349.9,"Serendeep Rudraraju",serendeeprudraraju,2026-08-14 12:28:18,2
5380,349.8,"Vlas Veles",vlasveles,2026-08-18 17:17:10,1
5381,349.6,"VIDIT SHRIMALI",viditshrimali,2026-07-31 17:13:46,1
5382,349.5,"IYAMPAYE ribert",iyampayeribert,2026-08-04 19:01:38,1
5383,348.7,"Nikhilasree",nikhilasree2003,2026-08-25 05:10:33,2
5384,348.6,"clement cg",clementcg,2026-08-19 07:54:00,2
5385,348.1,"Sven",sventleman,2026-08-24 13:55:43,2
5386,347.9,"Alexandru A",alexandrua01,2026-08-23 18:43:01,2
5387,347.7,"WLYYYo",wlyyyo,2026-08-23 18:10:35,2
5388,347.5,"BUTUH DUIT",abulkahfi,2026-08-06 07:39:16,2
5389,347.5,"Rithikaaaaah",rithikaaaah,2026-08-17 07:09:08,2
5390,347.3,"Galza98",galza98,2026-07-31 10:09:02,1
5391,346.6,"Amrita Singh",amrita004,2026-08-08 10:34:51,2
5392,346.6,"Charles Kalaba",charleskalaba,2026-08-08 13:06:02,2
5393,346.5,"Khongor2424",khongorkikaik21,2026-08-03 15:32:17,2
5394,346.0,"Isha",aarohi20,2026-08-22 05:51:50,2
5395,346.0,"Aditya Paul",adityapaul634,2026-08-14 12:44:45,2
5396,345.9,"Rishiii360",rishiii360,2026-08-18 03:46:23,2
5397,345.4,"jakub slavíček",jakubslavicek,2026-08-04 12:58:40,2
5398,345.3,"kisamaki0815",kisamaki0815,2026-08-16 20:05:38,1
5399,345.0,"SARTHAK PATIL",sarthakpatil23,2026-08-24 15:57:55,2
5400,344.9,"Vedika Gupta",vedikagupta0,2026-08-08 14:20:25,1
5401,344.8,"Patel Aryan D",patelaryand,2026-08-10 07:36:13,2
5402,344.7,"pwxc00",alert04,2026-08-17 21:15:48,2
5403,344.4,"Phoenix",seanht1,2026-08-22 19:43:10,1
5404,344.2,"Prem Gandhi",gprem352,2026-08-06 19:48:18,2
5405,343.3,"Abdul Roheem Abdul Warith",albasoliyy,2026-08-04 18:59:04,1
5406,343.2,"Elias Schecke",eliasschecke,2026-08-15 11:56:53,2
5407,342.8,"Zubair Shafi",zubairshafi5050,2026-08-16 23:23:04,2
5408,342.5,"DEVEN BAGADE",devenbagade,2026-08-11 11:24:10,2
5409,342.5,"Piyush Harde",piyushharde,2026-08-04 12:54:26,2
5410,342.5,"kodalien",kodalien,2026-08-10 15:21:00,2
5411,342.4,"menna hassanM",mennahassanm,2026-08-22 10:03:33,2
5412,342.2,"Yongxiang Zhao #2",yongxiangzhao,2026-08-12 03:33:27,2
5413,342.1,"Mitiku Yohannes",mitiku,2026-08-07 00:00:37,2
5414,342.1,"Shadow #2",chetanagrawall,2026-08-16 12:13:27,2
5415,341.7,"Matts6591",mathwithmatt,2026-08-17 07:59:36,1
5416,341.4,"Giord Frank",tangerinedog,2026-08-22 05:31:40,2
5417,341.1,"Achintya Rai",achintyarai,2026-08-12 11:15:16,2
5418,340.4,"xthixsl_ml",xthistle999,2026-08-18 04:17:18,2
5419,340.4,"Abdurrahman Assegaf",amanshop,2026-08-16 12:13:15,2
5420,339.8,"Ori Glisko",origlisko,2026-08-09 14:27:44,2
5421,339.7,"syed jawad",syedjawad663,2026-08-17 08:49:32,1
5422,339.2,"Joshua Kinnah",joshuakinnah,2026-08-07 23:00:45,2
5423,339.1,"Tet Toe Wai",tettoewai,2026-08-24 07:51:45,1
5424,339.0,"Nikunj1375",nikunj1375,2026-08-07 08:40:29,2
5425,338.9,"Eric Worrall",ericworrall,2026-08-16 00:39:43,2
5426,338.8,"zarnab waheed",zarnabwaheed,2026-08-17 19:20:34,2
5427,338.5,"Albert Benjamin Asare",albertbenjaminasare,2026-08-06 19:29:05,2
5428,338.4,"Imaanga",imaangababy,2026-08-10 11:41:21,2
5429,338.0,"daphne",daphne4sg,2026-08-23 15:58:34,2
5430,337.8,"AchyutKishore123",achyutkishore123,2026-08-23 16:14:49,2
5431,337.7,"初心者",daikitakahashi,2026-08-25 02:03:33,2
5432,337.5,"Maitreya Mohapatra",maitreyamohapatra,2026-08-19 01:42:53,2
5433,337.0,"Rahul Sain",rahulsain2001,2026-08-05 18:54:58,2
5434,337.0,"Akhand Soni",akhandsoni,2026-08-24 12:47:42,1
5435,336.7,"Aniket Kumar",kalkiavatar3,2026-08-06 13:29:50,2
5436,336.6,"Nguyen Vu Tue Khang",nguyenvutuekhang,2026-08-24 03:32:10,2
5437,336.5,"Mohamed Nchourupouo",mohamednchourupouo,2026-08-24 09:28:47,2
5438,336.5,"Ajeet Krishnasamy",ajeetkrish,2026-08-04 19:52:27,2
5439,336.5,"Pedro Joás",pedrojos,2026-08-21 18:41:15,2
5440,336.0," Vandanaa R",vandanaar,2026-08-11 06:52:09,1
5441,336.0,"heetmehta18",heetmehta0000,2026-08-07 13:30:40,2
5442,335.6,"Aayush Shah",aayushshah265,2026-08-13 17:57:28,2
5443,335.5,"isah ridwan",isahridwan,2026-08-07 09:02:00,2
5444,335.4,"Hardik Savaliya211",hardiksavaliya211,2026-08-25 05:22:22,1
5445,335.0,"山谷知輝",tomokiyamaya,2026-08-21 04:57:46,2
5446,334.3,"Paramjeet Kaur",kauxp26,2026-08-04 21:09:02,1
5447,334.2,"Muhammad Burhan SE-45-02",muhammadburhanse4502,2026-08-07 04:26:18,2
5448,334.1,"Dhanush Ballanki",dhanushballanki,2026-08-25 00:33:27,1
5449,333.9,"Varun Dave",varundave95,2026-08-19 15:58:44,2
5450,333.6,"Stanislav Pashkov",stanislavpashkov,2026-08-08 20:50:16,2
5451,333.5,"Diw Gupta",diwgupta,2026-08-21 13:45:51,1
5452,333.5,"Daniel Siersleben",danielsiersleben,2026-08-05 12:53:41,1
5453,332.9,"Parul Mittal",pisces83,2026-08-06 13:55:51,1
5454,332.5,"Arina Nevolina",nevolinaa,2026-08-06 20:31:22,1
5455,332.5,"broken_gpu",brokengpu,2026-08-18 22:42:50,2
5456,332.5,"Dina Chettouh",dinachettouh,2026-08-04 09:13:27,2
5457,332.3,"Ahmed Zedan",ahmedzedan11,2026-08-18 00:28:27,2
5458,332.3,"Rishabh Bhartiya",rishabhbhartiya,2026-08-12 13:48:26,2
5459,332.2,"Kelian Esteve",kelianesteve,2026-08-04 14:33:13,1
5460,331.7,"Asharani Sahu",asharanisahu,2026-08-11 11:19:08,1
5461,331.7,"justnyoike",justnyoike,2026-08-10 01:12:56,2
5462,331.2,"Valentin",vaha94,2026-07-31 21:14:24,1
5463,331.0,"ticoraph",ticoraph,2026-08-21 18:55:56,2
5464,330.5,"Obsessed Beings",meur99,muhammedsaeed315,obsessedbeing,studentwork01,2026-08-24 16:44:48,2
5465,330.4,"Haiku",yangjiefu,2026-08-05 06:28:54,2
5466,329.7,"xu j1ayang",xuj1ayang,2026-08-11 05:12:47,2
5467,329.3,"Arnav",arnav03101,2026-08-08 06:10:01,2
5468,328.7,"Rushikesh Shirwalkar",rushikeshshirwalkar,2026-08-19 11:02:46,2
5469,328.2,"Duy Anh Nguyễn",duyanhnguyn,2026-08-07 10:23:27,1
5470,328.2,"Pratham3gewg",pratham3gewg,2026-08-06 18:26:51,2
5471,328.1,"M.Mukunda Reddy",mmukundareddy,2026-08-17 06:18:11,2
5472,328.1,"Amey Malpurkar",ameymalpurkar,siddheshsadarao,2026-08-11 07:35:27,2
5473,327.3,"yui seya",yuiseya,2026-08-12 12:17:02,2
5474,327.2,"IntentionalSayshara",jaelle,2026-08-24 16:17:44,2
5475,327.2,"N9uy3nPham",n9uy3npham,2026-08-06 10:56:04,2
5476,326.9,"JTHEFROG",joshyuasa,2026-08-08 12:09:45,2
5477,325.3,"Kittikhun Pachana",kittikhunpachana,2026-08-08 00:16:11,2
5478,325.3,"Adrián Flores",foward2892,2026-08-05 00:38:36,2
5479,324.6,"Franklin T",franklin0410,2026-08-13 10:28:53,2
5480,324.4,"Srivishnu Charan",srivishnucharan,2026-08-20 18:42:06,2
5481,324.2,"zidu cheng",ziducheng,2026-08-11 13:30:40,1
5482,324.0,"Omar Mohammad",omarmohammadw,2026-08-05 15:52:54,2
5483,323.7,"shabbar taj",shabbartaj,2026-08-11 16:35:57,2
5484,323.3,"Sayeed Ibrahim",sayeedibrahim,2026-08-22 01:32:12,2
5485,323.1,"Phare111",phare111,2026-08-04 15:09:55,1
5486,322.7,"Srinivasa Ranga",srinivasaranga,2026-08-17 05:19:41,1
5487,322.5,"Universal Entropy",fennerjw,2026-08-07 16:22:28,1
5488,322.1,"Thamires dos Santos ",thasantos,2026-08-25 02:03:35,2
5489,321.9,"Maruichi01",maruichi01,puws06,tatsukisato,unikina,2026-08-14 16:03:02,2
5490,321.4,"VishalVivek",vishal14332,2026-08-07 09:46:17,1
5491,321.1,"Abhi",zeroday19,2026-08-17 19:34:16,1
5492,320.1,"Julieta Rubis",julietarubis,2026-07-31 04:45:53,2
5493,319.5,"IterumVici",iterumvici,2026-08-24 16:53:07,1
5494,319.4,"Oyegoke Emmanuel",oyegokeemmanuel,2026-08-16 18:08:40,1
5495,319.2,"Francesco Benincasa",francescobenincasa,2026-08-05 09:56:52,2
5496,318.6,"Gaius K Biju",gaiuskbiju,2026-08-03 18:51:18,2
5497,317.8,"dworld",jagdishhalde,2026-08-05 04:13:18,2
5498,317.8,"Dheeraj Pranav",dheerajpranav,2026-08-24 19:38:42,1
5499,317.7,"arnav chaturvedi123",arnavchaturvedi123,2026-08-02 22:16:08,2
5500,317.4,"Shubham Phapale",shubhamphapale,2026-08-09 04:17:07,2
5501,317.3,"Jackson55171",jackson55171,2026-08-05 18:21:00,2
5502,317.1,"Shubham",sanjayshubham24,2026-08-03 19:09:40,2
5503,317.0,"Suryansh Kulshreshtha",busyfellow,suryanshkulshreshtha,2026-08-24 11:23:01,2
5504,316.9,"Pham Truc",genti1206,2026-08-07 07:21:46,1
5505,316.4,"bigsea",sakamakihiromi,2026-08-04 01:31:58,2
5506,316.1,"RoboDavo",robertdavidson1911,2026-08-19 00:36:17,2
5507,316.0,"Amitrakshar Mukherjee",amitraksharmukherjee,2026-08-07 13:21:32,2
5508,315.7,"NovaBytes",drashtisingh14,kjjkjjk3107,2026-08-06 07:06:34,2
5509,315.5,"SABBIR HOSSAIN 2029",sabbirhossain2029,2026-08-16 14:23:24,2
5510,315.4,"WilliamXylean",williamxylean,2026-08-14 05:56:29,2
5511,315.0,"Chirag Tutlani",chiragtutlani,2026-08-04 19:13:05,1
5512,314.9,"daulettoibazar",daulettoibazar,2026-08-24 20:22:14,2
5513,314.8,"Hay-gent",alagusuriyas,gayathrisrimai,2026-08-18 19:00:36,2
5514,314.6,"Milind Bansal",milindbansal18,2026-08-11 11:45:00,1
